product_id|battery_power|has_bluetooth|clock_speed|supports_dual_sim|front_camera_mp|supports_4G|storage_GB|depth_cm|weight|num_cores|primary_camera_mp|pixel_res_height|pixel_res_width|RAM|screen_height_cm|screen_width_cm|battery_talk_time|supports_3G|has_touch_screen|has_wifi|price_range
64468|1358.0|No|2.5|YES|0|No|20|0.6|135.0|7|0|1485|1655|3406.0|5|1|11|No|NO|YES|very_high_cost
66694|1519.0|No|2.9|NO|2|No|30|0.7|112.0|7|8|1122|1702|2440.0|9|5|10|Yes|YES|YES|high_cost
50430|1254.0|No|1.2|YES|2|No|50|0.7|108.0|5|6|462|1013|3959.0|10|4|17|Yes|YES|NO|very_high_cost
72759|1591.0|Yes|2.2|NO|3|Yes|49|0.4|154.0|6|7|1384|1883|3703.0|17|6|20|Yes|YES|NO|very_high_cost
64832|977.0|Yes|2.8|YES|2|No|35|0.6|165.0|2|15|1502|1862|3714.0|19|3|10|No|YES|YES|very_high_cost
69761|1640.0|Yes|0.7|NO|10|Yes|21|0.8|169.0|7|14|589|1301|337.0|16|3|5|Yes|YES|NO|low_cost
54945|663.0|No|0.8|YES|0|No|25|0.6|183.0|2|1|82|1605|3176.0|6|2|2|Yes|NO|YES|high_cost
64859|1744.0|Yes|1.0|NO|1|Yes|20|0.5|112.0|8|3|68|718|1205.0|18|7|14|Yes|NO|NO|medium_cost
78843|1624.0|No|1.6|YES|8|No|28|0.4|150.0|2|10|689|699|2473.0|16|11|2|Yes|NO|NO|high_cost
62152|1108.0|Yes|1.3|YES|14|Yes|2|0.3|169.0|7|20|208|1742|1229.0|5|3|4|Yes|YES|NO|low_cost
58682|1188.0|Yes|1.4|YES|0|Yes|9|0.6|114.0|2|0|1339|1558|2896.0|12|11|16|Yes|NO|YES|very_high_cost
78869|817.0|No|1.3|NO|0|No|11|0.5|144.0|3|11|722|766|2039.0|11|6|19|No|YES|NO|medium_cost
79613|863.0|No|1.6|YES|5|Yes|6|0.7|133.0|4|13|717|1799|520.0|10|2|18|Yes|NO|YES|low_cost
53151|1397.0|No|2.4|YES|5|Yes|3|0.2|121.0|3|15|433|1658|1378.0|18|15|4|Yes|YES|YES|medium_cost
57584|1108.0|No|1.0|NO|3|No|49|0.7|140.0|5|12|1298|1666|3254.0|12|0|16|Yes|NO|NO|very_high_cost
74538|1068.0|No|2.0|YES|1|Yes|37|0.9|184.0|7|13|186|1998|1803.0|5|4|7|Yes|NO|NO|medium_cost
71917|1702.0|Yes|2.3|NO|12|Yes|52|0.5|145.0|2|15|1397|1491|2501.0|16|12|4|Yes|NO|NO|very_high_cost
71142|808.0|No|0.5|YES|0|No|8|0.1|192.0|4|1|618|1891|3762.0|15|9|12|Yes|NO|YES|very_high_cost
68867|1156.0|No|0.5|NO|6|No|61|0.1|89.0|7|9|1214|1262|1796.0|16|6|13|No|YES|YES|medium_cost
50926|1271.0|No|0.5|YES|2|No|54|0.1|159.0|8|3|613|650|990.0|14|11|6|No|YES|YES|low_cost
56179|696.0|No|0.5|NO|6|No|51|0.3|197.0|3|8|649|907|2630.0|18|8|9|No|NO|YES|medium_cost
67769|1981.0|Yes|1.9|YES|13|No|45|0.3|175.0|6|18|193|1234|1380.0|10|1|13|No|YES|NO|medium_cost
63578|614.0|No|1.7|YES|0|Yes|58|0.2|128.0|7|2|22|519|3487.0|15|6|11|Yes|YES|YES|high_cost
55550|1590.0|No|0.6|YES|0|No|7|0.3|122.0|3|17|1464|1595|1201.0|12|3|18|Yes|YES|YES|medium_cost
66347|1945.0|No|1.6|NO|4|No|21|0.7|113.0|3|10|280|895|3015.0|6|1|15|No|NO|NO|very_high_cost
56643|1135.0|Yes|2.8|YES|9|No|43|0.4|158.0|1|11|690|1589|3204.0|18|13|6|Yes|NO|NO|very_high_cost
70483|1049.0|No|0.6|YES|8|Yes|2|0.3|172.0|6|10|39|1564|433.0|10|7|6|Yes|NO|NO|low_cost
79101|1807.0|Yes|2.1|NO|2|No|49|0.8|125.0|1|10|337|1384|1906.0|17|13|13|No|YES|YES|high_cost
64797|984.0|Yes|0.5|NO|13|Yes|42|0.8|98.0|7|17|1036|1611|898.0|16|8|13|Yes|YES|NO|low_cost
69400|720.0|Yes|1.4|YES|0|Yes|61|0.6|96.0|7|8|1347|1733|2799.0|5|3|15|Yes|NO|YES|very_high_cost
51121|1536.0|No|0.8|NO|12|No|13|0.3|105.0|7|20|22|1634|2020.0|6|0|16|Yes|YES|NO|high_cost
74590|771.0|Yes|0.5|NO|3|No|25|1.0|86.0|4|6|327|922|770.0|12|1|20|No|YES|NO|low_cost
53031|503.0|No|2.5|NO|3|No|57|0.6|185.0|6|11|778|1291|305.0|11|8|16|No|NO|YES|low_cost
71057|675.0|No|2.4|NO|1|No|42|0.6|187.0|7|2|482|874|2953.0|9|5|13|Yes|YES|NO|high_cost
70445|1936.0|Yes|1.9|YES|13|Yes|34|0.2|182.0|7|14|591|1089|1671.0|6|1|9|Yes|NO|YES|medium_cost
77917|1303.0|No|1.0|YES|0|Yes|15|0.1|138.0|3|10|229|1604|2574.0|12|4|14|Yes|YES|YES|high_cost
78434|1004.0|Yes|2.9|YES|0|No|35|0.2|141.0|6|9|901|1162|3772.0|17|8|18|No|YES|YES|very_high_cost
54722|1972.0|No|1.2|YES|0|No|37|0.7|102.0|2|1|715|1648|2870.0|16|0|17|No|NO|NO|very_high_cost
53491|1822.0|No|1.2|NO|0|No|8|0.2|195.0|6|0|172|910|2577.0|9|5|8|Yes|YES|NO|high_cost
68395|1159.0|Yes|2.8|NO|5|Yes|18|0.5|83.0|1|7|681|723|2246.0|8|1|3|Yes|YES|NO|medium_cost
61583|1782.0|Yes||YES|6|Yes|58|0.8|157.0|1|13|867|999|2405.0|15|0|16|Yes|NO|YES|high_cost
61882|894.0|No|2.1|YES|16|No|16|0.7|168.0|8|20|286|1300|3377.0|5|1|6|Yes|YES|YES|high_cost
79075|||||7|Yes|43|0.8||1|18|451|819||14|8|7|Yes|||very_high_cost
73304|1648.0|Yes|0.5|NO|1|Yes|17|0.9|142.0|2|3|1119|1238|1184.0|6|2|2|Yes|NO|YES|medium_cost
62115|798.0|No|2.4|NO|5|No|4|0.2|96.0|3|9|526|643|2965.0|15|7|14|Yes|YES|NO|high_cost
61350|802.0|Yes|2.4|YES|1|No|45|0.8|157.0|3|9|1299|1633|3713.0|8|3|8|No|NO|NO|very_high_cost
54217|1276.0|Yes|2.9|YES|2|No|53|0.3|130.0|2|3|217|735|3798.0|19|10|8|Yes|YES|YES|very_high_cost
50758|1331.0|Yes|1.6|NO|0|No|16|0.5|165.0|2|7|1109|1226|1026.0|13|5|20|Yes|NO|YES|medium_cost
56705|1620.0|No|2.6|YES|6|No|5|0.9|186.0|6|18|434|1339|1086.0|18|14|13|Yes|NO|NO|medium_cost
57614|1996.0|No|2.5|NO|5|Yes|51|0.4|122.0|4|9|671|1445|2236.0|8|7|12|Yes|NO|YES|high_cost
65645|1092.0|No|2.7|YES|8|No|45|0.8|185.0|1|10|1404|1424|1303.0|12|3|20|No|YES|YES|medium_cost
67587|1018.0|Yes||YES|7|No|63|0.1||5|18|856|883|3048.0|10|3|2|No|||high_cost
77932|545.0|No|0.5|NO|0|Yes|11|0.3|131.0|3|1|381|1452|616.0|15|6|19|Yes|YES|YES|low_cost
60171|554.0|Yes|1.3|NO|0|No|12|0.1|105.0|6|10|85|806|3764.0|10|7|4|No|YES|YES|high_cost
56686|1264.0|No|2.9|YES|2|Yes|34|0.2|171.0|3|3|562|849|419.0|7|4|3|Yes|YES|YES|low_cost
77931|1030.0|No||YES|3|Yes|58|0.2||6|20|1111|1812|2858.0|6|2|18|Yes|YES|YES|very_high_cost
63631|1432.0|Yes|1.7|YES|6|Yes|39|0.3|164.0|4|18|209|947|504.0|14|4|10|Yes|YES|NO|low_cost
57410|558.0|Yes|2.8|NO|1|Yes|49|0.8|142.0|5|4|997|1605|392.0|10|5|8|Yes|YES|YES|low_cost
79556|829.0|No|0.5|NO|0|No|56|0.6|129.0|7|1|91|1916|820.0|12|6|11|Yes|NO|YES|low_cost
79746|1741.0|Yes|1.8|NO|0|No|14|0.7|143.0|8|0|730|1895|3387.0|11|3|3|Yes|NO|NO|very_high_cost
78616|1849.0|Yes|2.3|NO|7|Yes|15|0.4|144.0|5|19|606|1123|3447.0|14|11|19|Yes|NO|YES|very_high_cost
70943|733.0|No|2.1|NO|5|Yes|7|0.2|174.0|7|10|445|1409|1403.0|15|8|2|Yes|YES|NO|low_cost
69688|1872.0|Yes|0.9|YES|0|No|16|0.5|80.0|2|2|286|1484|2295.0|15|11|16|No|NO|YES|high_cost
55342|1853.0|No|0.5|YES|1|No|27|0.3|197.0|6|13|985|1005|1973.0|10|2|8|Yes|NO|YES|high_cost
77537|1149.0|Yes|2.2|NO|4|No|30|0.2|106.0|6|5|1617|1675|3755.0|17|14|8|Yes|NO|NO|very_high_cost
68580|891.0|No|0.5|YES|9|Yes|25|0.3|196.0|2|19|375|1724|2073.0|7|1|10|Yes|NO|YES|medium_cost
62893|1911.0|Yes|2.0|NO|7|Yes|64|0.6|163.0|8|8|1795|1958|3872.0|9|8|11|Yes|YES|NO|very_high_cost
62332|550.0|Yes||NO|16|Yes|23|0.1||2|17|486|1930|302.0|18|5|8|Yes|NO||low_cost
54027|576.0|No|0.8|NO|0|Yes|27|0.1|121.0|2|4|757|1518|1519.0|18|6|8|Yes|NO|YES|medium_cost
65053|1760.0|No|1.9|NO|1|Yes|50|0.8|198.0|1|2|273|1704|2549.0|10|8|4|Yes|YES|NO|high_cost
65192|969.0|No|2.4|NO|0|No|45|0.3|124.0|7|0|491|589|404.0|18|5|19|Yes|NO|YES|low_cost
76603|1160.0|No|1.1|NO|1|Yes|63|0.7|166.0|3|2|762|859|595.0|18|4|15|Yes|NO|YES|low_cost
50168|827.0|No|1.1|YES|2|Yes|18|0.9|160.0|2|16|448|821|1663.0|14|0|17|Yes|YES|YES|low_cost
59013|1786.0|No|0.5|NO|9|Yes|58|0.7|161.0|7|10|231|1671|2764.0|9|3|7|Yes|YES|YES|very_high_cost
75723|774.0|Yes|0.6|YES|2|Yes|8|0.4|136.0|1|4|1713|1865|2614.0|7|0|14|Yes|YES|YES|high_cost
51887|819.0|Yes|2.5|YES|0|Yes|11|0.2|83.0|8|1|438|822|1094.0|10|5|15|Yes|NO|NO|low_cost
56633|1042.0|No|2.2|NO|15|Yes|11|0.6|139.0|5|16|68|1018|2826.0|18|0|2|Yes|NO|NO|high_cost
69180|1368.0|No|3.0|YES|10|No|50|0.2|97.0|7|18|698|829|2496.0|13|6|5|No|YES|YES|high_cost
70148|1592.0|No||NO|6|Yes|50|0.1|181.0|2|17|510|522|2103.0|19|8|7|Yes|NO|NO|medium_cost
77765|1067.0|No|1.8|YES|11|No|14|0.2|146.0|1|15|965|1009|966.0|5|0|13|No|NO|YES|low_cost
64515|1892.0|Yes|0.7|NO|5|No|47|0.4|110.0|4|10|1399|1564|2172.0|17|14|3|Yes|YES|YES|high_cost
50503|915.0|No||NO|6|No|56|0.6|187.0|8|17|532|1448|905.0|19|10|12|No|YES|NO|low_cost
58256|774.0|Yes|2.8|NO|7|Yes|55|0.9|124.0|3|18|8|896|3916.0|8|1|12|Yes|YES|NO|very_high_cost
74193|1848.0|Yes||YES|2|Yes|42|0.7||2|10|154|605|3902.0|11|9|3|Yes|||very_high_cost
76109|1501.0|No|1.1|NO|12|Yes|2|0.2|187.0|1|15|198|1056|2487.0|13|12|16|Yes|YES|YES|high_cost
66622|1614.0|No|1.9|NO|8|Yes|55|0.3|188.0|3|17|860|1330|3914.0|17|13|13|Yes|NO|NO|very_high_cost
64452|911.0|Yes|2.9|NO|0|No|46|0.1|181.0|5|1|461|670|363.0|9|5|17|No|YES|NO|low_cost
54450|1520.0|No|0.5|NO|1|Yes|24|0.7|199.0|5|8|109|1909|3233.0|13|3|4|Yes|NO|YES|very_high_cost
70614||No|||3|Yes|38|0.3||6|15|193|1185||16|14|15|Yes|||high_cost
56978|1347.0|No|0.9|YES|8|Yes|53|0.8|108.0|6|15|961|1008|3836.0|15|3|14|Yes|NO|YES|very_high_cost
59469|967.0|Yes|1.6|NO|4|No|25|0.6|92.0|8|9|243|1642|3076.0|7|4|18|No|YES|YES|high_cost
78403|1442.0|No|2.2|NO|0|Yes|56|0.7|145.0|5|3|1626|1668|1513.0|11|8|7|Yes|YES|NO|high_cost
71656|1204.0|Yes|2.6|NO|0|No|10|0.3|199.0|7|3|480|1482|1724.0|11|2|19|Yes|NO|NO|medium_cost
73976|1320.0|No|2.1|YES|0|Yes|41|0.6|144.0|7|2|123|1229|542.0|11|1|14|Yes|YES|NO|low_cost
79875|1800.0|Yes|0.7|NO|2|Yes|8|0.4|100.0|7|6|400|823|3481.0|10|8|8|Yes|NO|YES|very_high_cost
61040|1567.0|No|2.1|YES|3|No|22|0.8|153.0|3|19|190|1326|3991.0|15|2|10|Yes|NO|NO|very_high_cost
75731|1439.0|No|0.9|NO|12|Yes|20|0.8|147.0|1|17|626|932|1790.0|19|12|15|Yes|NO|YES|medium_cost
52010|1422.0|No|1.0|NO|15|No|3|0.1|112.0|1|17|1|926|509.0|19|1|3|Yes|YES|YES|low_cost
58912|1591.0|Yes||YES|4|Yes|52|1.0|161.0|3|16|548|1641|282.0|10|9|14|Yes|YES|YES|low_cost
77724|880.0|No|1.7|NO|2|No|6|0.6|198.0|4|19|632|660|3006.0|6|4|3|Yes|NO|NO|high_cost
79493|1929.0|Yes|0.5|YES|0|Yes|19|1.0|163.0|6|2|349|1051|1913.0|12|7|6|Yes|YES|NO|medium_cost
55701|1642.0|Yes|1.6|YES|0|No|5|0.4|102.0|5|2|1686|1889|1333.0|18|0|2|No|NO|YES|high_cost
77763|1511.0|No|2.5|YES|3|No|21|0.2|114.0|3|18|1455|1982|3746.0|10|0|5|Yes|NO|NO|very_high_cost
66839|1312.0|No|1.3|NO|5|Yes|10|0.6|163.0|2|9|95|893|3941.0|6|2|13|Yes|YES|YES|very_high_cost
73002|1852.0|No|1.4|NO|4|Yes|10|0.7|196.0|1|18|580|1163|3970.0|13|1|11|Yes|NO|YES|very_high_cost
61459|972.0|Yes|1.3|NO|8|No|44|0.7|82.0|7|10|297|589|3925.0|7|6|7|No|YES|NO|very_high_cost
50451|691.0|Yes|2.7|YES|4|Yes|33|0.9|108.0|4|8|951|962|424.0|5|3|15|Yes|YES|YES|low_cost
58431|807.0|No|0.5|NO|9|No|8|0.3|158.0|5|20|667|697|1284.0|17|13|2|No|YES|YES|low_cost
76476|1113.0|No|0.6|YES|0|No|25|0.3|145.0|1|10|1047|1312|277.0|11|2|12|Yes|NO|YES|low_cost
51743|721.0|Yes|1.3|YES|10|No|16|0.9|125.0|1|18|408|1862|1713.0|10|3|4|No|YES|YES|medium_cost
71150|1188.0|Yes|1.5|YES|0|No|54|0.3|198.0|6|2|1150|1469|485.0|12|7|7|No|YES|NO|low_cost
56272|1512.0|Yes|0.5|NO|1|No|52|0.1|131.0|1|14|333|952|3002.0|6|5|7|No|NO|YES|high_cost
58616|805.0|Yes|0.7|NO|0|No|64|0.1|97.0|4|14|641|704|418.0|11|6|17|No|YES|YES|low_cost
55098|918.0|No|0.9|YES|1|No|8|0.1|123.0|7|5|653|671|1652.0|17|4|14|Yes|YES|NO|medium_cost
62310|1320.0|No|0.5|YES|7|No|48|0.2|168.0|5|16|103|1583|2893.0|8|5|9|No|NO|YES|high_cost
57995|1236.0|No|0.9|YES|2|Yes|57|0.1|188.0|1|14|517|809|1406.0|14|12|20|Yes|NO|YES|low_cost
56330|1387.0|No|0.5|NO|0|Yes|61|0.5|98.0|3|0|785|1151|629.0|5|3|11|Yes|YES|NO|low_cost
64153|1883.0|Yes|2.7|YES|6|Yes|30|0.5|95.0|2|10|531|791|3724.0|16|15|20|Yes|YES|YES|very_high_cost
52167|839.0|No|2.0|YES|0|No|14|0.4|175.0|7|3|564|1391|3835.0|15|8|11|Yes|NO|NO|very_high_cost
51878|1593.0|Yes|1.0|NO|0|Yes|52|0.7|130.0|8|0|761|1336|1354.0|15|13|13|Yes|YES|YES|medium_cost
79620|1722.0|Yes|||7|No|25|0.8||6|19|1179|1638|2376.0|5|1|19|No|||very_high_cost
52838|1954.0|No|0.6|YES|8|No|7|0.9|126.0|3|9|673|690|3438.0|17|12|13|Yes|NO|NO|very_high_cost
75843|1788.0|Yes|0.5|YES|15|Yes|2|0.3|150.0|6|20|472|1073|2655.0|12|2|4|Yes|NO|YES|high_cost
56571|1628.0|No|0.5|NO|5|Yes|33|0.9|101.0|6|8|412|643|3361.0|16|10|13|Yes|NO|NO|very_high_cost
63647|1965.0|No|0.5|NO|6|Yes|4|1.0|84.0|7|9|977|1660|3535.0|17|0|16|Yes|YES|YES|very_high_cost
52924|833.0|Yes|2.2|NO|4|No|27|0.9|124.0|1|6|359|1395|2150.0|9|5|7|No|YES|YES|medium_cost
62050|571.0|No|0.6|NO|1|Yes|43|0.5|141.0|3|8|224|783|2587.0|7|5|18|Yes|NO|NO|medium_cost
78009|1808.0|Yes|0.5|YES|1|No|31|0.5|92.0|2|16|714|1208|2736.0|9|1|8|No|NO|YES|very_high_cost
56382|1860.0|No|0.5|YES|2|Yes|55|0.7|83.0|6|3|195|799|676.0|15|0|4|Yes|NO|YES|low_cost
54252|1368.0|Yes|1.6|YES|4|No|9|0.1|115.0|7|7|843|1145|2941.0|13|12|17|No|YES|NO|very_high_cost
65473|1161.0|No||YES|0|Yes|21|0.6|126.0|8|12|308|1169|3336.0|6|4|14|Yes|NO|YES|very_high_cost
55267|1224.0|Yes|1.6|NO|9|No|33|1.0|157.0|1|18|522|563|3796.0|10|5|13|Yes|YES|NO|very_high_cost
66967|902.0|Yes|0.6|YES|0|No|63|0.7|122.0|5|14|364|1360|3654.0|18|8|15|No|YES|YES|very_high_cost
70327|787.0|Yes|0.5|NO|15|No|11|0.6|93.0|1|16|806|1423|2934.0|8|6|14|Yes|NO|YES|high_cost
79141|854.0|No|0.5|NO|2|No|30|0.5|125.0|8|5|518|1152|2889.0|5|2|11|No|NO|YES|high_cost
50317|1184.0|No|1.5|YES|1|Yes|48|0.6|191.0|1|6|519|1577|3315.0|17|7|14|Yes|YES|YES|very_high_cost
55801|1973.0|No|1.6|YES|5|Yes|39|0.8|152.0|4|6|792|1181|1993.0|9|0|5|Yes|NO|NO|high_cost
69951|510.0|No|1.7|YES|3|No|35|0.8|120.0|3|6|382|1228|2509.0|17|2|11|No|YES|YES|medium_cost
58245|966.0|No|2.0|NO|8|Yes|34|0.5|118.0|2|10|214|1523|3534.0|18|17|11|Yes|YES|YES|very_high_cost
78079|1438.0|Yes|1.8|NO|3|No|16|0.6|169.0|8|7|859|867|2246.0|14|11|15|No|NO|NO|high_cost
50994|1986.0|No|0.5|NO|7|No|51|0.4|95.0|3|9|342|774|3165.0|5|0|13|Yes|NO|NO|very_high_cost
75183|1907.0|No|2.0|NO|13|No|55|0.9|105.0|7|15|713|1513|286.0|14|4|17|Yes|NO|YES|low_cost
75840|1489.0|No|2.4|YES|8|No|32|0.6|200.0|1|16|172|812|776.0|7|6|8|No|NO|NO|low_cost
73781|1843.0|Yes|1.8|YES|13|Yes|16|0.7|134.0|6|18|118|580|3213.0|15|14|15|Yes|YES|NO|very_high_cost
53181|825.0|Yes|1.5|NO|11|No|38|0.4|94.0|3|18|540|783|716.0|11|4|14|No|YES|NO|low_cost
61603|1286.0|Yes|2.3|NO|10|Yes|16|0.1|98.0|2|18|18|662|424.0|10|5|4|Yes|YES|NO|low_cost
62538|840.0|No|0.6|NO|0|Yes|63|0.8|137.0|7|19|987|1081|3486.0|12|8|18|Yes|YES|NO|very_high_cost
65910|757.0|No|2.3|YES|5|Yes|58|0.2|163.0|4|7|535|697|3237.0|19|12|9|Yes|NO|YES|high_cost
62994|814.0|Yes|1.1|YES|2|No|41|0.8|177.0|2|10|1092|1406|1944.0|16|6|12|Yes|NO|NO|medium_cost
73014|1195.0|Yes|1.1|YES|2|Yes|8|0.9|80.0|6|6|327|1001|643.0|14|2|19|Yes|NO|NO|low_cost
56935|767.0|No|0.8|NO|7|Yes|10|0.5|107.0|4|12|517|1995|2317.0|6|0|12|Yes|YES|YES|high_cost
63043|1068.0|No|1.3|NO|6|Yes|52|0.1|97.0|8|7|994|1500|1436.0|16|1|15|Yes|NO|NO|medium_cost
74308|994.0|Yes|2.8|YES|0|No|56|0.5|173.0|3|3|491|530|3190.0|5|2|20|Yes|YES|YES|high_cost
59598|1550.0|Yes||NO|6|No|21|0.8||2|11|268|832|2338.0|16|1|15|No|||high_cost
74003|1878.0|Yes|0.5|NO|9|No|29|0.6|85.0|8|19|210|1026|1334.0|18|7|2|No|NO|NO|medium_cost
56839|623.0|No|2.0|NO|2|No|6|0.1|127.0|3|4|144|672|3657.0|17|3|19|Yes|YES|NO|high_cost
61962|1829.0|Yes|0.5|NO|0|Yes|15|0.4|160.0|5|7|729|1267|2080.0|16|11|12|Yes|NO|YES|high_cost
51963|525.0|No|2.4|YES|11|No|35|0.8|190.0|7|20|82|670|1609.0|16|11|3|No|NO|NO|low_cost
53255|1065.0|Yes||NO|0|Yes|14|0.7|89.0|2|2|188|928|3078.0|10|1|18|Yes|NO|YES|high_cost
77445|1425.0|No|1.2|NO|9|Yes|35|0.7|127.0|8|14|150|1897|590.0|13|2|6|Yes|YES|YES|low_cost
72218|1296.0|No|1.4|YES|3|No|11|0.2|129.0|7|4|1222|1382|2552.0|19|8|10|Yes|YES|YES|high_cost
50161|642.0|No|2.8|NO|3|No|34|0.8|197.0|2|15|331|1011|3355.0|12|5|13|No|NO|NO|high_cost
79826|1664.0|Yes|2.9|YES|9|Yes|15|0.5|177.0|7|19|1178|1929|1968.0|12|7|9|Yes|NO|NO|high_cost
77241|1498.0|Yes|0.7|NO|3|Yes|8|0.1|170.0|7|4|347|1076|3358.0|7|3|19|Yes|NO|NO|very_high_cost
72342|981.0|Yes|1.9|YES|0|No|2|0.1|136.0|3|7|75|688|1539.0|19|12|19|No|NO|NO|low_cost
58808|1236.0|Yes|2.8|NO|6|Yes|32|0.3|143.0|4|18|492|1403|942.0|16|12|14|Yes|YES|YES|low_cost
59622|1673.0|No|2.8|YES|7|No|9|0.1|187.0|3|10|65|734|3669.0|9|1|10|Yes|NO|YES|very_high_cost
50787|712.0|Yes|1.6|NO|6|Yes|9|0.8|172.0|2|14|881|1234|3612.0|13|5|4|Yes|NO|NO|very_high_cost
61980|569.0|Yes|0.5|YES|10|Yes|4|0.8|170.0|3|19|351|1159|2351.0|8|7|10|Yes|YES|NO|medium_cost
71080|603.0|Yes|0.7|YES|0|Yes|64|0.2|156.0|6|0|1842|1968|604.0|10|4|8|Yes|YES|YES|low_cost
50175|1332.0|No||YES|2|No|11|0.5|187.0|2|4|758|1165|1285.0|5|0|9|Yes|YES|NO|medium_cost
77771|1413.0|No|0.6|NO|0|Yes|13|0.1|128.0|1|0|1323|1481|515.0|5|0|18|Yes|YES|NO|low_cost
79820|1064.0|No|2.9|YES|1|Yes|34|0.2|184.0|6|13|1175|1569|654.0|16|13|6|Yes|NO|NO|low_cost
76992|1444.0|No|0.6|NO|2|No|48|0.5|82.0|5|17|1092|1554|2540.0|17|2|15|Yes|YES|YES|very_high_cost
79815|1366.0|Yes|1.7|YES|5|Yes|53|0.2|161.0|5|9|647|1876|3869.0|17|5|14|Yes|NO|YES|very_high_cost
62414|906.0|No||YES|7|No|18|0.1||2|11|1102|1793|3412.0|13|8|16|Yes|NO||very_high_cost
70129|1554.0|No|2.7|YES|3|Yes|47|0.7|185.0|5|12|319|1367|509.0|12|3|19|Yes|NO|NO|low_cost
53347|1187.0|No|2.3|NO|0|Yes|21|0.2|122.0|6|6|215|1125|2547.0|10|3|5|Yes|YES|NO|high_cost
72370|1156.0|Yes|2.7|YES|1|Yes|30|0.9|173.0|3|16|945|1913|2735.0|16|15|13|Yes|NO|YES|high_cost
68850|1918.0|No|2.8|NO|1|No|22|0.3|139.0|1|5|381|1203|1369.0|9|6|6|No|YES|YES|medium_cost
63428|841.0|Yes|0.5|YES|8|No|39|0.1|199.0|6|13|546|828|2942.0|11|5|16|No|YES|YES|high_cost
53304|730.0|Yes|1.3|YES|6|No|6|0.9|167.0|7|10|1096|1155|2812.0|10|1|17|No|NO|NO|high_cost
53736|878.0|Yes||NO|13|Yes|31|0.5|153.0|4|18|575|618|3497.0|9|7|11|Yes|YES|NO|high_cost
77346|1059.0|No|0.5|YES|0|No|50|0.7|182.0|8|1|519|1545|619.0|5|3|18|No|YES|YES|low_cost
74113|1578.0|No|2.9|NO|8|No|3|0.9|200.0|1|20|342|670|3483.0|17|4|16|Yes|NO|NO|very_high_cost
72307|1829.0|No|||0|No|36|0.8||5|1|291|563|1475.0|11|4|7|No|||medium_cost
62586|1132.0|No|1.0|NO|0|No|8|0.1|157.0|1|4|1091|1293|1950.0|11|2|6|No|YES|YES|medium_cost
74414|1652.0|No|0.6|YES|4|Yes|40|1.0|198.0|7|6|352|1084|3592.0|7|6|6|Yes|NO|NO|very_high_cost
64719|912.0|No|0.5|YES|0|No|58|0.3|107.0|5|1|165|1723|3573.0|17|3|20|Yes|YES|NO|very_high_cost
67614|1181.0|No|2.3|NO|12|Yes|61|0.6|116.0|2|16|385|831|2020.0|6|0|18|Yes|YES|NO|medium_cost
58047|1497.0|Yes|0.7|NO|5|No|32|0.7|92.0|3|9|1920|1933|1329.0|6|1|7|Yes|YES|NO|high_cost
56577|1790.0|Yes|2.3|YES|3|Yes|49|0.5|100.0|3|11|396|1980|3568.0|6|2|18|Yes|NO|YES|very_high_cost
71938|1742.0|Yes|1.6|NO|3|No|49|0.8|100.0|1|9|1134|1469|1947.0|5|4|6|Yes|NO|YES|high_cost
64962|1549.0|Yes|0.5|NO|4|No|8|0.4|158.0|5|7|721|1514|1998.0|12|7|15|Yes|YES|NO|high_cost
79751|1372.0|Yes|2.7|NO|7|No|34|0.4|193.0|4|17|687|937|725.0|11|3|20|Yes|NO|NO|low_cost
73902|1112.0|No|0.5|NO|0|Yes|12|0.9|190.0|4|6|777|1119|3302.0|11|0|20|Yes|YES|YES|very_high_cost
54846|1005.0|No|0.5|NO|0|No|46|0.4|133.0|8|17|176|1556|3884.0|17|0|20|No|YES|YES|very_high_cost
56583|783.0|Yes|1.7|YES|9|Yes|27|0.3|150.0|6|11|458|1263|1185.0|15|4|6|Yes|YES|YES|low_cost
56589|1698.0|No|2.5|NO|10|Yes|26|0.4|105.0|2|18|485|1819|1656.0|5|3|17|Yes|NO|YES|high_cost
53555|899.0|Yes|2.7|NO|3|Yes|53|0.3|192.0|4|11|641|1638|2870.0|19|16|10|Yes|NO|YES|high_cost
68792|1062.0|No|1.5|NO|3|No|45|0.2|151.0|3|4|798|1435|911.0|14|2|9|No|NO|NO|low_cost
55758|||||4|No|17|0.2||3|19|256|1394||18|7|19|Yes|||very_high_cost
74466|1983.0|Yes|1.2|YES|6|Yes|27|0.6|125.0|1|11|370|1197|3897.0|12|10|10|Yes|YES|YES|very_high_cost
64765||Yes|||5|No|53|0.3||1|12|191|1108||14|10|18|No|||low_cost
52884|1254.0|No|1.7|NO|0|Yes|45|0.4|146.0|3|3|1571|1956|606.0|7|2|2|Yes|YES|YES|medium_cost
65170|868.0|No|||0|No|30|0.8||4|0|276|1026|1653.0|11|7|17|Yes|||medium_cost
75229|1205.0|No|0.5|YES|3|No|12|0.6|175.0|4|6|573|614|860.0|14|1|14|Yes|NO|YES|low_cost
52196|1284.0|Yes|2.8|YES|0|No|10|0.9|155.0|2|14|160|516|2197.0|16|2|9|No|YES|YES|medium_cost
79804|626.0|No|0.7|YES|2|Yes|23|0.5|187.0|2|9|90|1334|3458.0|7|5|11|Yes|NO|YES|high_cost
