CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
714754533,Existing Customer,51,M,0,2.0,Single,3.0,3.0,44,3,2,3,34516.0,1925,32591.0,0.764,8012,87,0.582,0.056
718828083,Existing Customer,52,M,1,1.0,Single,1.0,0.0,43,4,3,3,8748.0,2284,6464.0,0.839,3533,73,0.587,0.261
779945508,Existing Customer,50,F,1,1.0,Married,0.0,0.0,35,5,2,2,3510.0,1881,1629.0,0.66,3808,81,0.884,0.536
734924658,Existing Customer,47,F,5,0.0,Married,0.0,0.0,36,5,3,1,1478.0,792,686.0,0.873,4123,67,0.489,0.536
819700533,Existing Customer,50,M,0,0.0,Single,3.0,1.0,45,5,2,3,14938.0,2303,12635.0,0.804,949,27,2.0,0.154
715825458,Attrited Customer,47,M,2,1.0,Married,2.0,0.0,36,3,3,2,12933.0,2239,10694.0,0.445,6564,56,0.514,0.173
716624133,Existing Customer,56,M,1,0.0,Married,2.0,0.0,36,6,1,3,12786.0,1880,10906.0,0.702,1205,19,0.462,0.147
720315933,Existing Customer,53,F,1,0.0,Single,0.0,0.0,39,3,2,3,1982.0,1276,706.0,0.897,5136,76,0.949,0.644
712440483,Existing Customer,54,F,2,0.0,Married,0.0,0.0,44,3,1,3,5413.0,1836,3577.0,0.766,1164,43,0.593,0.339
721022433,Existing Customer,44,M,2,2.0,Single,1.0,0.0,36,5,1,2,7577.0,2480,5097.0,0.435,1409,35,0.167,0.327
714021183,Existing Customer,54,M,4,1.0,Single,2.0,0.0,36,4,2,3,30666.0,1046,29620.0,0.801,3709,66,0.886,0.034
779692608,Existing Customer,36,M,1,0.0,Married,1.0,0.0,19,6,3,5,9764.0,0,9764.0,0.689,15097,115,0.797,0.0
716045508,Existing Customer,40,F,2,0.0,Single,0.0,0.0,36,2,2,3,3569.0,1054,2515.0,0.775,7963,85,0.574,0.295
779608083,Existing Customer,55,M,2,2.0,Single,0.0,0.0,44,2,2,2,3897.0,1247,2650.0,0.689,3681,62,0.632,0.32
767587833,Existing Customer,44,M,3,0.0,Single,3.0,0.0,37,3,1,5,3650.0,2512,1138.0,0.739,4599,75,0.471,0.688
718301508,Existing Customer,41,M,2,0.0,Married,1.0,0.0,30,6,3,2,9428.0,1765,7663.0,0.587,1457,43,0.593,0.187
714162033,Existing Customer,45,F,3,2.0,Divorced,0.0,0.0,28,3,4,3,5216.0,1519,3697.0,0.887,3434,49,0.69,0.291
711253383,Attrited Customer,48,F,2,0.0,Married,0.0,0.0,38,6,2,3,4382.0,0,4382.0,0.714,2446,34,0.417,0.0
756371058,Existing Customer,58,F,1,0.0,Married,0.0,0.0,40,1,2,3,3944.0,1006,2938.0,0.782,15315,124,0.851,0.255
719570733,Existing Customer,52,M,2,0.0,Single,1.0,0.0,39,3,2,3,1629.0,978,651.0,0.552,3766,83,0.694,0.6
811140933,Existing Customer,43,F,2,0.0,Married,0.0,0.0,29,4,1,2,2616.0,1786,830.0,0.876,5219,63,0.75,0.683
789070233,Existing Customer,51,F,3,1.0,Divorced,0.0,0.0,39,5,4,3,2987.0,1764,1223.0,0.686,4339,72,0.6,0.591
709408983,Existing Customer,54,M,2,0.0,Married,3.0,0.0,42,3,2,3,5256.0,889,4367.0,0.559,5078,91,0.685,0.169
714241083,Existing Customer,49,F,1,1.0,Married,0.0,0.0,39,1,1,3,5455.0,2091,3364.0,0.748,4349,58,0.812,0.383
771081558,Existing Customer,55,M,2,0.0,Divorced,3.0,0.0,42,3,2,2,34516.0,1190,33326.0,0.832,2862,78,0.733,0.034
770882508,Existing Customer,38,M,2,1.0,Married,2.0,0.0,24,4,1,5,17162.0,773,16389.0,1.238,2457,54,1.0,0.045
717924933,Existing Customer,48,F,2,2.0,Divorced,0.0,0.0,37,3,4,2,3745.0,1291,2454.0,0.631,4956,88,0.796,0.345
718086783,Existing Customer,50,M,5,0.0,Married,3.0,0.0,36,2,2,1,13478.0,0,13478.0,0.929,4738,56,0.867,0.0
779046408,Existing Customer,60,M,0,1.0,Married,1.0,0.0,41,3,2,4,2458.0,1880,578.0,0.759,1238,30,0.579,0.765
789467508,Existing Customer,65,F,0,1.0,Married,1.0,0.0,56,5,3,0,2961.0,1570,1391.0,0.908,1937,57,0.781,0.53
778439883,Existing Customer,50,M,1,0.0,Divorced,2.0,0.0,31,1,2,2,26840.0,769,26071.0,0.609,7969,93,0.661,0.029
820108008,Existing Customer,49,M,4,0.0,Married,2.0,0.0,44,2,3,3,12174.0,1361,10813.0,1.048,14743,121,0.729,0.112
716088783,Attrited Customer,60,M,0,1.0,Married,2.0,0.0,50,1,4,2,29239.0,0,29239.0,1.057,8169,65,0.585,0.0
718579833,Existing Customer,39,F,3,1.0,Divorced,0.0,0.0,26,2,2,1,5325.0,2488,2837.0,0.926,13674,101,0.836,0.467
720648483,Existing Customer,39,M,4,1.0,Single,2.0,0.0,31,4,3,2,32210.0,1115,31095.0,0.62,1821,53,0.514,0.035
799468083,Existing Customer,51,M,2,1.0,Married,1.0,0.0,45,2,2,2,11467.0,1146,10321.0,1.018,14373,97,0.764,0.1
720228708,Existing Customer,56,M,2,0.0,Married,3.0,0.0,46,4,1,3,27029.0,1347,25682.0,0.381,1302,27,0.421,0.05
788840283,Existing Customer,42,F,2,2.0,Divorced,0.0,0.0,26,5,2,3,2120.0,1527,593.0,0.744,4741,86,0.72,0.72
721514883,Existing Customer,38,M,1,1.0,Single,2.0,0.0,25,5,0,1,16665.0,1147,15518.0,0.799,4657,78,0.696,0.069
713643858,Existing Customer,53,F,1,1.0,Married,1.0,0.0,43,4,4,2,1525.0,1411,114.0,0.66,1911,47,0.958,0.925
779765058,Existing Customer,43,M,2,0.0,Single,1.0,0.0,31,6,1,1,9662.0,817,8845.0,0.679,3817,70,0.489,0.085
711199008,Existing Customer,38,M,2,0.0,Married,1.0,0.0,31,3,2,2,2919.0,2192,727.0,1.073,2399,57,0.966,0.751
713279808,Existing Customer,53,M,2,0.0,Married,1.0,0.0,36,6,3,3,5619.0,1310,4309.0,1.276,1816,30,1.143,0.233
757643733,Existing Customer,42,F,2,2.0,Single,0.0,0.0,35,6,3,2,3223.0,0,3223.0,0.593,4916,79,0.717,0.0
708606633,Attrited Customer,56,F,3,1.0,Married,1.0,0.0,44,6,3,4,1544.0,0,1544.0,0.315,1902,35,0.4,0.0
718621608,Attrited Customer,54,F,2,0.0,Married,0.0,0.0,44,3,3,1,6094.0,0,6094.0,1.129,909,14,0.273,0.0
789485433,Existing Customer,42,M,4,1.0,Married,2.0,0.0,34,3,2,3,34516.0,668,33848.0,0.678,1698,67,0.763,0.019
712241433,Existing Customer,38,F,0,0.0,Single,0.0,0.0,30,4,2,1,1438.3,1003,435.3,0.629,4247,84,0.714,0.697
714961383,Existing Customer,48,F,3,0.0,Single,0.0,0.0,36,3,3,3,1438.3,965,473.3,0.544,4182,81,0.723,0.671
713671158,Existing Customer,46,M,2,0.0,Single,3.0,0.0,32,2,3,1,34516.0,2328,32188.0,0.855,15754,121,0.729,0.067
773373108,Existing Customer,49,F,4,0.0,Married,0.0,0.0,43,4,2,0,2826.0,2070,756.0,0.541,1025,28,0.647,0.732
787454133,Existing Customer,40,M,2,0.0,Divorced,3.0,0.0,26,3,2,3,1438.3,0,1438.3,0.634,4776,82,0.673,0.0
715769958,Existing Customer,53,F,3,0.0,Married,1.0,0.0,39,3,2,2,4855.0,1912,2943.0,0.606,14969,104,0.763,0.394
721344858,Existing Customer,26,M,0,0.0,Single,0.0,0.0,13,4,4,4,2237.0,451,1786.0,0.837,2192,36,0.44,0.202
824782008,Existing Customer,42,M,3,0.0,Divorced,1.0,0.0,38,5,1,2,10239.0,510,9729.0,0.344,1228,26,0.529,0.05
789594108,Existing Customer,47,M,5,1.0,Single,2.0,0.0,41,1,1,3,3429.0,1779,1650.0,0.938,14107,99,0.65,0.519
779462433,Existing Customer,55,F,2,0.0,Married,0.0,0.0,37,3,3,1,2453.0,968,1485.0,1.081,2218,50,0.613,0.395
714745608,Existing Customer,51,F,4,0.0,Single,0.0,0.0,33,2,4,3,3068.0,2071,997.0,0.854,5524,71,0.972,0.675
757300008,Existing Customer,44,F,2,1.0,Single,0.0,0.0,37,4,3,3,8128.0,2344,5784.0,0.788,4251,80,1.051,0.288
710780883,Existing Customer,48,F,5,0.0,Single,1.0,0.0,38,1,2,3,2446.0,1461,985.0,0.86,4610,78,0.773,0.597
788199858,Existing Customer,42,F,3,0.0,Single,0.0,0.0,34,1,3,1,2798.0,1049,1749.0,0.89,5758,87,0.706,0.375
771869508,Existing Customer,51,F,2,0.0,Married,0.0,0.0,40,4,3,3,1612.0,831,781.0,0.602,4924,81,0.884,0.516
717281658,Existing Customer,52,F,3,1.0,Divorced,0.0,0.0,41,3,3,4,6060.0,1687,4373.0,0.563,3953,65,0.711,0.278
718067658,Existing Customer,53,F,3,0.0,Single,0.0,0.0,40,6,3,1,3998.0,0,3998.0,0.638,4223,79,0.717,0.0
758824608,Existing Customer,47,M,4,0.0,Married,2.0,0.0,40,5,2,4,21148.0,1746,19402.0,0.853,3370,69,0.769,0.083
806179683,Existing Customer,63,F,1,1.0,Single,1.0,0.0,56,5,3,2,3071.0,2044,1027.0,0.91,4433,68,0.659,0.666
713422083,Attrited Customer,30,F,0,1.0,Single,0.0,0.0,36,5,3,3,1574.0,0,1574.0,0.582,2560,59,0.788,0.0
712788258,Existing Customer,48,M,3,1.0,Married,1.0,0.0,34,2,2,1,1913.0,1405,508.0,0.699,7265,80,0.905,0.734
711032058,Existing Customer,34,M,3,0.0,Single,2.0,1.0,21,6,4,3,34516.0,2517,31999.0,0.791,2901,75,0.923,0.073
789417708,Existing Customer,44,F,2,0.0,Married,1.0,0.0,35,3,2,1,1438.3,1091,347.3,0.702,4988,90,0.731,0.759
751974258,Existing Customer,51,M,3,0.0,Divorced,3.0,0.0,44,2,2,3,11954.0,0,11954.0,0.779,7345,93,0.55,0.0
718504233,Attrited Customer,43,F,4,0.0,Married,0.0,0.0,30,2,2,3,2082.0,1794,288.0,0.735,3423,48,0.92,0.862
717296808,Existing Customer,67,F,1,1.0,Married,0.0,0.0,56,4,3,2,3006.0,2517,489.0,2.053,1661,32,1.0,0.837
815315058,Attrited Customer,48,F,4,0.0,Married,1.0,0.0,43,4,2,2,1438.3,0,1438.3,0.722,2520,45,0.452,0.0
771079833,Existing Customer,40,F,3,0.0,Single,0.0,0.0,27,3,3,3,1438.3,0,1438.3,0.845,4332,78,0.696,0.0
803132733,Existing Customer,54,F,1,1.0,Married,0.0,0.0,48,4,3,2,6814.0,1570,5244.0,0.653,1339,30,0.364,0.23
715490733,Existing Customer,54,F,3,0.0,Single,0.0,0.0,36,5,1,2,11975.0,1542,10433.0,0.77,1211,35,0.4,0.129
769709058,Existing Customer,60,M,1,0.0,Single,1.0,0.0,54,1,2,1,3618.0,972,2646.0,0.578,4228,63,0.465,0.269
709920258,Existing Customer,41,F,3,1.0,Divorced,1.0,0.0,28,1,1,3,9294.0,1764,7530.0,1.026,4531,73,0.738,0.19
793015083,Existing Customer,46,F,4,1.0,Married,0.0,0.0,40,5,3,4,2586.0,1270,1316.0,0.675,4481,77,0.925,0.491
716174433,Existing Customer,65,F,1,1.0,Married,0.0,0.0,54,3,3,3,2888.0,1134,1754.0,1.479,2489,54,0.742,0.393
808750458,Existing Customer,32,M,1,2.0,Single,1.0,0.0,27,5,3,3,10029.0,606,9423.0,0.727,2192,58,0.657,0.06
827712108,Existing Customer,42,F,5,1.0,Married,0.0,0.0,38,5,1,2,2346.0,1373,973.0,0.73,4432,72,0.756,0.585
710538183,Existing Customer,53,F,3,1.0,Divorced,0.0,0.0,42,3,2,4,1529.0,563,966.0,0.785,4220,83,0.844,0.368
780730008,Existing Customer,51,M,2,1.0,Single,3.0,0.0,36,2,2,2,3477.0,752,2725.0,0.703,13627,120,0.739,0.216
714083208,Existing Customer,47,F,3,1.0,Married,0.0,0.0,38,5,2,2,1585.0,1304,281.0,0.727,4656,80,0.6,0.823
713901108,Existing Customer,37,M,2,0.0,Single,1.0,0.0,29,6,1,4,14575.0,0,14575.0,1.251,3444,80,0.702,0.0
778456983,Existing Customer,38,F,2,0.0,Single,0.0,0.0,23,5,3,3,2222.0,1205,1017.0,0.395,1823,49,0.361,0.542
778632933,Existing Customer,49,F,3,1.0,Married,0.0,0.0,29,6,1,2,2548.0,1998,550.0,0.679,4702,79,0.927,0.784
715765758,Existing Customer,54,F,2,0.0,Single,0.0,0.0,41,5,2,4,1438.3,814,624.3,0.675,4217,72,0.5,0.566
787494783,Existing Customer,58,M,3,0.0,Married,1.0,0.0,46,5,3,2,8184.0,1205,6979.0,0.965,2140,49,0.69,0.147
720412308,Existing Customer,40,M,4,0.0,Married,2.0,0.0,36,2,1,1,34516.0,2330,32186.0,0.693,7635,75,0.667,0.068
819051183,Existing Customer,47,F,4,1.0,Married,0.0,0.0,42,4,1,3,16349.0,1925,14424.0,0.833,16207,114,0.81,0.118
714237033,Attrited Customer,42,F,4,0.0,Married,0.0,0.0,36,6,2,3,5557.0,2246,3311.0,0.518,2299,39,0.444,0.404
709709283,Attrited Customer,38,M,3,1.0,Single,1.0,0.0,19,1,2,4,3458.0,321,3137.0,0.586,2256,40,0.29,0.093
824172258,Existing Customer,34,F,2,0.0,Divorced,0.0,0.0,30,3,1,2,4408.0,1510,2898.0,0.73,4495,77,0.833,0.343
719202708,Existing Customer,54,F,3,0.0,Married,0.0,0.0,36,2,2,1,5642.0,541,5101.0,0.742,4633,84,0.68,0.096
770560683,Existing Customer,51,M,1,1.0,Married,3.0,2.0,37,2,3,1,34516.0,2417,32099.0,0.947,13021,117,0.625,0.07
712060158,Existing Customer,35,M,0,2.0,Single,1.0,0.0,18,6,2,3,2598.0,1645,953.0,0.765,2483,59,0.903,0.633
714721608,Existing Customer,38,M,3,1.0,Single,3.0,0.0,29,4,3,0,9703.0,941,8762.0,0.721,4190,81,1.025,0.097
716537433,Existing Customer,50,F,2,1.0,Married,1.0,0.0,36,5,4,1,2428.0,2005,423.0,0.835,5170,68,0.659,0.826
714629358,Attrited Customer,54,F,3,1.0,Divorced,1.0,0.0,34,2,3,4,4948.0,0,4948.0,0.392,1796,41,0.519,0.0
710912733,Existing Customer,44,F,1,0.0,Married,0.0,0.0,36,3,2,4,1953.0,1762,191.0,0.743,4590,91,0.655,0.902
719874633,Attrited Customer,44,M,1,0.0,Single,2.0,2.0,36,2,2,3,34516.0,0,34516.0,0.596,1891,34,0.214,0.0
797468658,Existing Customer,53,M,3,0.0,Married,3.0,0.0,47,5,1,3,19081.0,2431,16650.0,0.37,1536,31,0.476,0.127
815613033,Existing Customer,49,M,2,0.0,Married,0.0,1.0,44,2,2,3,12518.0,1722,10796.0,0.891,14276,96,0.778,0.138
720462633,Existing Customer,43,F,3,0.0,Single,0.0,0.0,29,3,2,3,4138.0,643,3495.0,0.681,1827,49,0.581,0.155
719511783,Existing Customer,48,F,1,0.0,Married,0.0,0.0,41,3,2,2,1438.3,1197,241.3,0.917,4916,78,0.696,0.832
710135058,Existing Customer,56,M,1,1.0,Married,2.0,0.0,44,3,1,0,9078.0,1501,7577.0,0.51,1543,34,0.545,0.165
780036483,Existing Customer,38,M,1,1.0,Single,0.0,0.0,28,4,5,2,1690.0,1459,231.0,0.667,3928,69,0.643,0.863
720168558,Existing Customer,39,F,0,1.0,Married,0.0,0.0,36,3,3,3,2936.0,0,2936.0,0.842,4876,74,0.542,0.0
806415183,Existing Customer,51,F,0,2.0,Married,0.0,0.0,46,1,3,3,13623.0,1432,12191.0,0.594,4534,83,0.886,0.105
708708858,Attrited Customer,50,F,1,1.0,Single,0.0,0.0,36,1,3,4,2422.0,502,1920.0,0.997,2548,46,0.484,0.207
719296383,Existing Customer,38,M,2,0.0,Single,1.0,2.0,18,1,2,3,34516.0,1494,33022.0,0.588,7885,85,0.635,0.043
709861008,Existing Customer,47,M,4,2.0,Married,2.0,0.0,30,3,3,1,27720.0,2414,25306.0,0.752,8520,89,0.589,0.087
717340608,Existing Customer,51,F,3,0.0,Single,0.0,2.0,39,1,1,2,34516.0,1873,32643.0,0.629,7703,104,0.677,0.054
714125883,Existing Customer,47,M,2,0.0,Married,2.0,0.0,36,6,2,1,2514.0,1845,669.0,0.683,3696,71,0.614,0.734
771069033,Existing Customer,56,M,1,0.0,Single,1.0,0.0,43,2,2,3,10602.0,1083,9519.0,0.656,14084,91,0.75,0.102
714688833,Existing Customer,47,F,2,0.0,Divorced,0.0,0.0,36,4,2,2,3139.0,0,3139.0,0.728,4892,95,0.827,0.0
711204483,Attrited Customer,56,M,4,0.0,Married,1.0,0.0,46,3,3,3,2340.0,1930,410.0,0.987,781,15,0.364,0.825
779270883,Existing Customer,48,M,4,0.0,Married,1.0,0.0,30,6,3,3,16575.0,0,16575.0,0.76,3982,77,0.878,0.0
772390908,Attrited Customer,59,M,0,0.0,Single,1.0,0.0,48,2,4,3,3616.0,1054,2562.0,0.616,687,17,0.545,0.291
709346133,Existing Customer,55,F,2,0.0,Married,0.0,0.0,35,3,3,0,3025.0,2376,649.0,1.252,1277,23,1.875,0.785
714382608,Existing Customer,35,F,2,1.0,Married,0.0,0.0,36,4,2,0,2572.0,1161,1411.0,0.569,4315,85,0.518,0.451
721228308,Attrited Customer,47,F,2,0.0,Married,0.0,0.0,39,5,3,3,3899.0,0,3899.0,0.718,2182,40,0.429,0.0
708285108,Existing Customer,42,M,4,1.0,Single,1.0,0.0,36,1,1,2,6128.0,2239,3889.0,0.768,13505,116,0.681,0.365
719430483,Existing Customer,51,M,3,1.0,Married,3.0,0.0,40,3,3,2,34516.0,1476,33040.0,0.763,14145,119,0.776,0.043
711832533,Existing Customer,42,M,3,0.0,Single,2.0,1.0,32,3,3,3,34516.0,1396,33120.0,0.688,3748,62,0.938,0.04
711533058,Existing Customer,42,F,2,2.0,Single,1.0,0.0,29,6,2,3,3347.0,2240,1107.0,0.898,5533,85,0.735,0.669
780089658,Existing Customer,36,M,3,0.0,Single,1.0,0.0,21,4,2,3,7381.0,1608,5773.0,0.784,5638,86,0.654,0.218
719049033,Existing Customer,53,M,3,0.0,Married,3.0,0.0,44,5,6,4,14057.0,1655,12402.0,0.676,2073,60,0.333,0.118
769577358,Existing Customer,31,F,0,1.0,Single,0.0,0.0,17,4,2,3,2787.0,1761,1026.0,0.67,4358,89,0.648,0.632
771411408,Attrited Customer,50,M,1,2.0,Divorced,2.0,0.0,38,2,3,4,2673.0,0,2673.0,1.043,4929,54,0.459,0.0
779839758,Existing Customer,47,F,2,2.0,Single,0.0,0.0,31,3,2,3,1491.0,0,1491.0,0.716,4634,92,0.804,0.0
708584208,Attrited Customer,36,F,2,1.0,Divorced,0.0,0.0,36,5,2,4,3111.0,2517,594.0,0.646,2367,41,0.519,0.809
709101258,Attrited Customer,41,F,2,0.0,Divorced,0.0,0.0,28,4,2,2,1478.0,524,954.0,0.751,2180,46,0.643,0.355
719918358,Existing Customer,57,F,3,1.0,Divorced,0.0,0.0,36,2,2,1,3082.0,2507,575.0,0.687,7787,89,0.508,0.813
711733308,Existing Customer,45,F,2,0.0,Single,0.0,0.0,36,2,2,2,1839.0,0,1839.0,0.782,4930,91,0.784,0.0
788159433,Existing Customer,53,M,2,0.0,Single,1.0,0.0,45,5,1,2,22558.0,818,21740.0,0.987,3855,70,0.591,0.036
720310458,Existing Customer,46,M,1,0.0,Single,3.0,0.0,32,5,2,1,11840.0,1295,10545.0,0.84,1560,49,0.4,0.109
714286383,Existing Customer,59,M,0,0.0,Single,3.0,0.0,36,4,3,3,3422.0,1039,2383.0,0.475,3337,65,0.512,0.304
811970808,Existing Customer,53,F,0,1.0,Single,0.0,0.0,48,4,3,3,5972.0,1885,4087.0,0.973,3491,65,0.711,0.316
770938533,Existing Customer,45,M,1,1.0,Single,3.0,0.0,32,3,1,3,3304.0,1370,1934.0,0.954,3914,70,0.667,0.415
717268458,Existing Customer,61,M,0,1.0,Married,1.0,0.0,49,4,3,4,3352.0,1713,1639.0,0.657,1952,50,0.667,0.511
718338708,Existing Customer,49,F,1,1.0,Married,1.0,0.0,38,5,2,2,5481.0,0,5481.0,0.784,3380,73,0.78,0.0
721051908,Existing Customer,45,M,3,1.0,Single,1.0,0.0,33,3,1,3,7552.0,0,7552.0,0.463,1393,32,0.455,0.0
769463433,Existing Customer,41,F,2,2.0,Single,0.0,0.0,35,6,3,2,8666.0,0,8666.0,0.682,3593,71,0.578,0.0
786566733,Existing Customer,49,M,2,0.0,Single,2.0,0.0,43,3,3,5,4939.0,1190,3749.0,0.557,3764,64,0.524,0.241
771163533,Existing Customer,52,F,1,0.0,Married,1.0,0.0,39,3,2,1,1438.3,635,803.3,0.744,4617,79,0.927,0.441
721179708,Existing Customer,48,F,2,0.0,Married,0.0,0.0,37,4,2,3,5758.0,0,5758.0,0.433,4422,76,0.407,0.0
713455233,Existing Customer,48,M,3,1.0,Married,2.0,0.0,37,5,2,1,34516.0,1416,33100.0,0.491,4026,65,0.512,0.041
789842283,Attrited Customer,54,M,2,1.0,Married,1.0,0.0,42,3,3,2,4320.0,0,4320.0,0.967,706,21,0.5,0.0
717390408,Attrited Customer,49,F,4,0.0,Married,1.0,0.0,36,5,2,3,4167.0,0,4167.0,0.581,7590,87,0.776,0.0
720621408,Existing Customer,38,F,2,0.0,Married,0.0,0.0,36,2,3,2,7825.0,0,7825.0,0.724,14326,100,0.786,0.0
720413658,Existing Customer,44,M,2,0.0,Married,3.0,0.0,31,2,1,3,6176.0,905,5271.0,0.805,15102,95,0.792,0.147
714030183,Existing Customer,59,M,0,1.0,Single,2.0,1.0,36,5,3,3,34516.0,1494,33022.0,1.229,3259,65,0.585,0.043
717414933,Existing Customer,51,F,1,0.0,Single,0.0,0.0,45,3,3,3,2918.0,2049,869.0,0.501,3818,61,0.605,0.702
708292833,Existing Customer,35,M,2,0.0,Single,3.0,0.0,36,4,2,3,27389.0,1250,26139.0,0.641,2754,60,0.463,0.046
718612758,Existing Customer,36,M,2,0.0,Married,3.0,0.0,36,3,1,2,34516.0,939,33577.0,0.826,15552,107,0.754,0.027
714202008,Attrited Customer,53,F,2,0.0,Married,0.0,0.0,36,6,3,2,3918.0,2517,1401.0,0.47,2115,42,0.448,0.642
708132783,Existing Customer,47,F,3,0.0,Single,0.0,0.0,42,6,2,2,16411.0,1179,15232.0,0.849,3929,71,0.732,0.072
711156858,Attrited Customer,48,F,5,0.0,Single,0.0,0.0,40,1,4,3,8297.0,2517,5780.0,0.899,9819,74,0.682,0.303
708671733,Existing Customer,48,M,4,1.0,Married,1.0,0.0,36,2,3,3,2072.0,1499,573.0,0.598,4091,71,0.651,0.723
717548358,Existing Customer,38,F,1,1.0,Married,0.0,0.0,25,3,3,1,2580.0,2265,315.0,0.824,1665,57,0.629,0.878
719848908,Existing Customer,41,F,3,1.0,Married,0.0,0.0,33,3,3,3,2542.0,0,2542.0,0.587,4087,73,0.78,0.0
779480658,Existing Customer,58,F,4,1.0,Married,0.0,0.0,42,3,3,4,10247.0,1600,8647.0,0.63,1754,44,0.692,0.156
714166833,Existing Customer,44,F,3,1.0,Single,0.0,1.0,34,3,3,2,13609.0,1432,12177.0,0.836,7796,77,0.791,0.105
714462558,Existing Customer,44,F,5,0.0,Married,0.0,0.0,36,4,2,3,5791.0,0,5791.0,0.645,4556,67,0.861,0.0
819634233,Attrited Customer,46,F,2,1.0,Divorced,0.0,0.0,40,5,2,2,6568.0,0,6568.0,0.101,1507,33,0.222,0.0
826401858,Existing Customer,36,F,0,0.0,Divorced,0.0,0.0,32,3,2,3,3687.0,1655,2032.0,0.742,2448,63,0.5,0.449
710102208,Existing Customer,56,M,2,1.0,Single,1.0,0.0,36,3,2,2,18776.0,0,18776.0,0.81,4464,75,0.596,0.0
716726058,Existing Customer,48,F,3,1.0,Single,0.0,0.0,30,4,1,1,2865.0,1523,1342.0,0.605,4609,79,0.756,0.532
715061733,Existing Customer,42,M,3,1.0,Single,1.0,0.0,36,4,1,3,11698.0,1060,10638.0,1.282,3539,81,0.929,0.091
710736558,Existing Customer,39,F,2,0.0,Married,0.0,0.0,36,4,3,4,8096.0,1474,6622.0,0.789,1794,41,0.783,0.182
756477333,Existing Customer,42,F,4,0.0,Married,0.0,0.0,35,4,3,1,1539.0,0,1539.0,0.944,4793,71,0.614,0.0
715808808,Existing Customer,48,F,4,0.0,Married,0.0,0.0,36,2,6,1,7469.0,1216,6253.0,0.771,13614,104,0.6,0.163
710586483,Attrited Customer,26,F,0,0.0,Single,0.0,0.0,13,1,2,4,6152.0,0,6152.0,0.391,968,23,0.533,0.0
708161133,Existing Customer,45,M,1,1.0,Single,1.0,0.0,32,5,1,2,6629.0,1389,5240.0,0.828,3891,69,0.643,0.21
798110358,Existing Customer,64,F,1,0.0,Married,1.0,0.0,56,4,2,4,1438.3,0,1438.3,0.693,1417,35,0.591,0.0
709121283,Existing Customer,54,M,3,0.0,Married,0.0,0.0,36,3,3,2,1556.0,1278,278.0,0.46,1615,35,0.591,0.821
789233808,Existing Customer,38,F,3,1.0,Married,0.0,0.0,27,6,2,2,2425.0,1396,1029.0,0.899,4568,74,0.897,0.576
710111733,Existing Customer,48,M,2,0.0,Married,2.0,0.0,39,5,1,3,8091.0,1996,6095.0,0.646,1360,28,0.647,0.247
771865908,Attrited Customer,48,F,2,1.0,Single,0.0,0.0,37,4,2,3,11750.0,487,11263.0,0.772,2532,48,0.548,0.041
804847308,Existing Customer,64,F,0,1.0,Single,1.0,0.0,56,6,2,1,1564.0,0,1564.0,0.516,4018,69,0.605,0.0
821157183,Existing Customer,42,F,5,0.0,Married,0.0,0.0,37,5,2,3,2541.0,1398,1143.0,0.635,4698,88,0.833,0.55
717229158,Existing Customer,36,F,4,1.0,Married,1.0,0.0,36,6,3,3,1628.0,969,659.0,0.999,1893,15,2.75,0.595
770901258,Existing Customer,30,F,1,1.0,Married,0.0,0.0,17,3,1,3,1512.0,810,702.0,1.294,2558,44,0.571,0.536
715179933,Existing Customer,49,F,2,0.0,Married,0.0,0.0,36,6,2,3,15704.0,0,15704.0,0.924,4253,91,0.685,0.0
716829483,Existing Customer,39,F,3,2.0,Married,1.0,0.0,28,4,2,2,3249.0,2217,1032.0,1.06,1988,36,0.895,0.682
709955958,Existing Customer,41,F,1,0.0,Single,0.0,0.0,33,4,2,0,8054.0,1023,7031.0,0.75,3374,45,0.875,0.127
820268358,Existing Customer,48,F,4,2.0,Single,0.0,0.0,43,4,1,3,2357.0,1462,895.0,0.734,4534,75,1.027,0.62
710310108,Existing Customer,46,F,1,2.0,Married,0.0,0.0,29,3,3,2,2406.0,1705,701.0,0.624,4665,89,0.816,0.709
715478733,Existing Customer,56,F,5,1.0,Married,0.0,0.0,36,5,4,4,3088.0,2517,571.0,0.848,2292,54,0.862,0.815
718561458,Existing Customer,54,M,1,0.0,Married,1.0,0.0,36,4,1,4,20050.0,1225,18825.0,0.907,1306,26,0.238,0.061
779749908,Existing Customer,48,M,4,1.0,Married,1.0,2.0,33,2,2,3,34516.0,2061,32455.0,0.722,1350,32,0.455,0.06
788770908,Existing Customer,45,M,4,1.0,Married,1.0,0.0,26,6,2,2,3035.0,1498,1537.0,0.903,4275,67,0.675,0.494
709741608,Existing Customer,51,M,2,0.0,Single,2.0,0.0,36,3,1,2,4546.0,0,4546.0,0.651,3739,53,0.963,0.0
